Loan Name,Lender,GL #,Loan #,Description,Type,Unit Numbers,How Paid,Origination Date,Maturity Date,Term (months),Rate,Monthly Payment,Original Balance,Beginning Loan,Downpayment,Pmt #,Pmt Date,Payment,Principal,Interest,Balance,Notes,Source File,Layout
1 579-Peterbilt-BMO-20230515,BMO,05-2934-004-000-00,9368279001,1 579 Pete,Debt,668,,5/16/2023,12/1/2028,66,5.99%,"$3,371.19","$188,397.73",,,75,9/1/2029,,,,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 579-Peterbilt-BMO-20230515.csv,standard
1 579-Peterbilt-BMO-20230515,BMO,05-2934-004-000-00,9368279001,1 579 Pete,Debt,668,,5/16/2023,12/1/2028,66,5.99%,"$3,371.19","$188,397.73",,,76,10/1/2029,,,,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 579-Peterbilt-BMO-20230515.csv,standard
1 579-Peterbilt-BMO-20230515,BMO,05-2934-004-000-00,9368279001,1 579 Pete,Debt,668,,5/16/2023,12/1/2028,66,5.99%,"$3,371.19","$188,397.73",,,77,11/1/2029,,,,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 579-Peterbilt-BMO-20230515.csv,standard
1 579-Peterbilt-BMO-20230515,BMO,05-2934-004-000-00,9368279001,1 579 Pete,Debt,668,,5/16/2023,12/1/2028,66,5.99%,"$3,371.19","$188,397.73",,,78,12/1/2029,,,,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 579-Peterbilt-BMO-20230515.csv,standard
1 579-Peterbilt-BMO-20230515,BMO,05-2934-004-000-00,9368279001,1 579 Pete,Debt,668,,5/16/2023,12/1/2028,66,5.99%,"$3,371.19","$188,397.73",,,79,1/1/2030,,,,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 579-Peterbilt-BMO-20230515.csv,standard
1 579-Peterbilt-BMO-20230515,BMO,05-2934-004-000-00,9368279001,1 579 Pete,Debt,668,,5/16/2023,12/1/2028,66,5.99%,"$3,371.19","$188,397.73",,,80,2/1/2030,,,,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 579-Peterbilt-BMO-20230515.csv,standard
1 579-Peterbilt-BMO-20230515,BMO,05-2934-004-000-00,9368279001,1 579 Pete,Debt,668,,5/16/2023,12/1/2028,66,5.99%,"$3,371.19","$188,397.73",,,81,3/1/2030,,,,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 579-Peterbilt-BMO-20230515.csv,standard
1 579-Peterbilt-BMO-20230515,BMO,05-2934-004-000-00,9368279001,1 579 Pete,Debt,668,,5/16/2023,12/1/2028,66,5.99%,"$3,371.19","$188,397.73",,,82,4/1/2030,,,,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 579-Peterbilt-BMO-20230515.csv,standard
1 579-Peterbilt-BMO-20230515,BMO,05-2934-004-000-00,9368279001,1 579 Pete,Debt,668,,5/16/2023,12/1/2028,66,5.99%,"$3,371.19","$188,397.73",,,83,5/1/2030,,,,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 579-Peterbilt-BMO-20230515.csv,standard
1 579-Peterbilt-BMO-20230515,BMO,05-2934-004-000-00,9368279001,1 579 Pete,Debt,668,,5/16/2023,12/1/2028,66,5.99%,"$3,371.19","$188,397.73",,,84,6/1/2030,,,,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 579-Peterbilt-BMO-20230515.csv,standard
1 579-Peterbilt-BMO-20230515,BMO,05-2934-004-000-00,9368279001,1 579 Pete,Debt,668,,5/16/2023,12/1/2028,66,5.99%,"$3,371.19","$188,397.73",,,85,7/1/2030,,,,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 579-Peterbilt-BMO-20230515.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,1,6/26/2022,"$2,499.85","$1,993.14",$506.71,"$132,506.86",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,2,7/26/2022,"$2,499.85","$2,016.75",$483.10,"$130,490.11",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,3,8/26/2022,"$2,499.85","$2,008.25",$491.60,"$128,481.86",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,4,9/26/2022,"$2,499.85","$2,015.81",$484.04,"$126,466.05",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,5,10/26/2022,"$2,499.85","$2,038.78",$461.07,"$124,427.27",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,6,11/26/2022,"$2,499.85","$2,031.09",$468.76,"$122,396.19",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,7,12/26/2022,"$2,499.85","$2,053.61",$446.24,"$120,342.57",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,8,1/26/2023,"$2,499.85","$2,046.48",$453.37,"$118,296.10",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,9,2/26/2023,"$2,499.85","$2,054.19",$445.66,"$116,241.91",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,10,3/26/2023,"$2,499.85","$2,104.30",$395.55,"$114,137.61",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,11,4/26/2023,"$2,499.85","$2,069.85",$430.00,"$112,067.75",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,12,5/26/2023,"$2,499.85","$2,091.27",$408.58,"$109,976.48",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,13,6/26/2023,"$2,499.85","$2,085.53",$414.32,"$107,890.95",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,14,7/26/2023,"$2,499.85","$2,106.50",$393.35,"$105,784.46",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,15,8/26/2023,"$2,499.85","$2,101.32",$398.53,"$103,683.13",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,16,9/26/2023,"$2,499.85","$2,109.24",$390.61,"$101,573.90",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,17,10/26/2023,"$2,499.85","$2,129.53",$370.32,"$99,444.37",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,18,11/26/2023,"$2,499.85","$2,125.21",$374.64,"$97,319.16",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,19,12/26/2023,"$2,499.85","$2,145.04",$354.81,"$95,174.12",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,20,1/26/2024,"$2,499.85","$2,141.29",$358.56,"$93,032.83",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,21,2/26/2024,"$2,499.85","$2,149.36",$350.49,"$90,883.46",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,22,3/26/2024,"$2,499.85","$2,179.55",$320.30,"$88,703.91",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,23,4/26/2024,"$2,499.85","$2,165.67",$334.18,"$86,538.24",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,24,5/26/2024,"$2,499.85","$2,184.35",$315.50,"$84,353.90",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,25,6/26/2024,"$2,499.85","$2,182.06",$317.79,"$82,171.84",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,26,7/26/2024,"$2,499.85","$2,200.27",$299.58,"$79,971.58",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,27,8/26/2024,"$2,499.85","$2,198.57",$301.28,"$77,773.01",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,28,9/26/2024,"$2,499.85","$2,206.85",$293.00,"$75,566.16",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,29,10/26/2024,,,,"$75,566.16","75,566.16",Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,30,11/26/2024,,,,"$75,566.16",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,31,12/26/2024,,,,"$75,566.16",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,32,1/26/2025,"$2,499.85","$1,379.48","$1,120.37","$74,186.68",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,33,2/26/2025,"$10,081.76","$9,802.27",$279.49,"$64,384.41",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,34,3/26/2025,"$2,499.85","$2,280.76",$219.09,"$62,103.64",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,35,4/26/2025,"$2,499.85","$2,265.88",$233.97,"$59,837.76",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,36,5/26/2025,"$2,499.85","$2,281.69",$218.16,"$57,556.07",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,37,6/26/2025,"$2,499.85","$2,283.02",$216.83,"$55,273.05",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,38,7/26/2025,"$2,499.85","$2,298.33",$201.52,"$52,974.72",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,39,8/26/2025,"$2,499.85","$2,300.28",$199.57,"$50,674.44",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,40,9/26/2025,"$2,499.85","$2,308.94",$190.91,"$48,365.50",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,41,10/26/2025,"$2,499.85","$2,323.52",$176.33,"$46,041.99",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,42,11/26/2025,"$2,499.85","$2,326.39",$173.46,"$43,715.59",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,43,12/26/2025,"$2,499.85","$2,340.47",$159.38,"$41,375.12",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,44,1/26/2026,"$2,499.85","$2,343.97",$155.88,"$39,031.15",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,45,2/26/2026,"$2,499.85","$2,352.81",$147.04,"$36,678.34",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,46,3/26/2026,"$2,499.85","$2,375.04",$124.81,"$34,303.30",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,47,4/26/2026,"$2,499.85","$2,370.62",$129.23,"$31,932.68",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,48,5/26/2026,"$2,499.85","$2,383.43",$116.42,"$29,549.25",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,49,6/26/2026,"$2,499.85","$2,388.53",$111.32,"$27,160.73",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,50,7/26/2026,"$2,499.85","$2,400.83",$99.02,"$24,759.90",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,51,8/26/2026,"$2,499.85","$2,406.57",$93.28,"$22,353.33",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,52,9/26/2026,"$2,499.85","$2,415.64",$84.21,"$19,937.69",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,53,10/26/2026,"$2,499.85","$2,427.16",$72.69,"$17,510.53",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,54,11/26/2026,"$2,499.85","$2,433.88",$65.97,"$15,076.65",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,55,12/26/2026,"$2,499.85","$2,444.88",$54.97,"$12,631.77",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,56,1/26/2027,"$2,499.85","$2,452.26",$47.59,"$10,179.51",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,57,2/26/2027,"$2,499.85","$2,461.50",$38.35,"$7,718.01",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,58,3/26/2027,"$2,499.85","$2,473.59",$26.26,"$5,244.42",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,59,4/26/2027,"$2,499.85","$2,480.09",$19.76,"$2,764.33",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,60,5/26/2027,"$2,774.40","$2,764.33",$10.08,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,61,6/26/2027,,,,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,62,7/26/2027,,,,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
1 Autocar Spotter-Peapack-22527,,05-2984-004-000-00,412932-105,1 Autocar Spotter,Debt,603,,5/27/2022,5/26/2027,60,4.38%,"$2,499.85","$134,500.00",,,63,8/26/2027,,,,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 1 Autocar Spotter-Peapack-22527.csv,standard
